alpha,beta,w_dis,w_dir,w_reg,fold_id,heldout_group,train_anchor_label,test_labels,seed,E_distance_stress,E_direction_vr,RMSE_anchor_km,wrong_dir_count,last_raw_stress_trace
1.5,1.5,1.0,31.622776601683793,31.622776601683793,1,1,鄯善,龜茲|車師前,0,0.14496106795780206,0.20754716981132076,561.4078861507222,11.0,210.58081414961862
1.5,1.5,1.0,31.622776601683793,31.622776601683793,1,1,鄯善,龜茲|車師前,1,0.13972827046429245,0.39622641509433965,952.0567836084692,21.0,199.96231885705643
1.5,2.0,1.0,31.622776601683793,100.0,0,0,龜茲,鄯善|于闐,0,0.27985752959088883,0.5094339622641509,1224.7772627465702,27.0,1020.6829517926215
1.5,2.0,1.0,31.622776601683793,100.0,0,0,龜茲,鄯善|于闐,1,0.27923751622435833,0.4716981132075472,1225.7381390570679,25.0,897.9951402540204
1.5,2.0,1.0,31.622776601683793,100.0,1,1,鄯善,龜茲|車師前,0,0.28614301496850286,0.22641509433962265,580.8060720522479,12.0,692.3830524081982
1.5,2.0,1.0,31.622776601683793,100.0,1,1,鄯善,龜茲|車師前,1,0.28906529118387564,0.20754716981132076,565.264103232109,11.0,738.1569454025342
2.0,-1.0,1.0,100.0,0.1,0,0,龜茲,鄯善|于闐,0,0.010838200652785552,0.32075471698113206,549.3032668108282,17.0,26.106671970441546
2.0,-1.0,1.0,100.0,0.1,0,0,龜茲,鄯善|于闐,1,0.006161859257984536,0.18867924528301888,276.97981089947024,10.0,25.33730166339675
2.0,-1.0,1.0,100.0,0.1,1,1,鄯善,龜茲|車師前,0,0.005025980668334233,0.22641509433962265,409.18763521489103,12.0,25.25326074804356
2.0,-1.0,1.0,100.0,0.1,1,1,鄯善,龜茲|車師前,1,0.0270455670624347,0.6415094339622641,922.4640473222555,34.0,29.966348331123914
2.0,-0.5,1.0,100.0,0.31622776601683794,0,0,龜茲,鄯善|于闐,0,0.011863359281887807,0.3584905660377358,562.5218057381255,19.0,26.57174828817448
2.0,-0.5,1.0,100.0,0.31622776601683794,0,0,龜茲,鄯善|于闐,1,0.00694367669095241,0.18867924528301888,298.69899867540386,10.0,25.972506839594942
2.0,-0.5,1.0,100.0,0.31622776601683794,1,1,鄯善,龜茲|車師前,0,0.005532445682493286,0.16981132075471697,436.14314289886676,9.0,26.065919200276937
2.0,-0.5,1.0,100.0,0.31622776601683794,1,1,鄯善,龜茲|車師前,1,0.030251105691708968,0.6415094339622641,667.4987378218209,34.0,30.885151826984448
2.0,0.0,1.0,100.0,1.0,0,0,龜茲,鄯善|于闐,0,0.014064099405416532,0.24528301886792453,384.94385654871485,13.0,28.677232296714003
2.0,0.0,1.0,100.0,1.0,0,0,龜茲,鄯善|于闐,1,0.010340912298372331,0.16981132075471697,367.1826894355558,9.0,28.718705697619008
2.0,0.0,1.0,100.0,1.0,1,1,鄯善,龜茲|車師前,0,0.009128954820119812,0.22641509433962265,437.34879122966015,12.0,28.173160273942553
2.0,0.0,1.0,100.0,1.0,1,1,鄯善,龜茲|車師前,1,0.032401848369983444,0.5094339622641509,523.301549666871,27.0,31.798092330105316
2.0,0.5,1.0,100.0,3.1622776601683795,0,0,龜茲,鄯善|于闐,0,0.021996669714430296,0.2641509433962264,493.57982554505867,14.0,36.98917691591636
2.0,0.5,1.0,100.0,3.1622776601683795,0,0,龜茲,鄯善|于闐,1,0.02256355760409243,0.1509433962264151,294.4349048312521,8.0,37.84688758822851
2.0,0.5,1.0,100.0,3.1622776601683795,1,1,鄯善,龜茲|車師前,0,0.022233710253074877,0.24528301886792453,451.44057801192724,13.0,37.71965889856544
2.0,0.5,1.0,100.0,3.1622776601683795,1,1,鄯善,龜茲|車師前,1,0.0306824515789228,0.7735849056603774,822.6800132536141,41.0,37.73337197833165
2.0,1.0,1.0,100.0,10.0,0,0,龜茲,鄯善|于闐,0,0.05655418025516654,0.1509433962264151,397.4049019413702,8.0,70.38787583868536
2.0,1.0,1.0,100.0,10.0,0,0,龜茲,鄯善|于闐,1,0.05603186807720548,0.20754716981132076,492.9140752723888,11.0,71.3436002096464
2.0,1.0,1.0,100.0,10.0,1,1,鄯善,龜茲|車師前,0,0.0614829188028289,0.16981132075471697,412.1036728141749,9.0,70.46261946522019
2.0,1.0,1.0,100.0,10.0,1,1,鄯善,龜茲|車師前,1,0.05990924497083626,0.41509433962264153,989.3066868586677,22.0,68.4267184745374
2.0,1.5,1.0,100.0,31.622776601683793,0,0,龜茲,鄯善|于闐,0,0.13842974609054315,0.32075471698113206,746.8339444619729,17.0,210.34840568455894
2.0,1.5,1.0,100.0,31.622776601683793,0,0,龜茲,鄯善|于闐,1,0.1364442330257149,0.1320754716981132,419.4336700101497,7.0,198.0333552874102
2.0,1.5,1.0,100.0,31.622776601683793,1,1,鄯善,龜茲|車師前,0,0.14314261400792364,0.16981132075471697,443.04817046520367,9.0,211.6228019045468
2.0,1.5,1.0,100.0,31.622776601683793,1,1,鄯善,龜茲|車師前,1,0.14049909579831046,0.39622641509433965,991.8447907480748,21.0,199.01029878700442
2.0,2.0,1.0,100.0,100.0,0,0,龜茲,鄯善|于闐,0,0.27979530462702606,0.49056603773584906,1265.621130104757,26.0,1033.7582885511445
2.0,2.0,1.0,100.0,100.0,0,0,龜茲,鄯善|于闐,1,0.27837813593663696,0.4716981132075472,1217.5605725925564,25.0,880.5094957012901
2.0,2.0,1.0,100.0,100.0,1,1,鄯善,龜茲|車師前,0,0.2863074703773289,0.18867924528301888,542.7226491149835,10.0,694.4561773204074
2.0,2.0,1.0,100.0,100.0,1,1,鄯善,龜茲|車師前,1,0.2896386616050087,0.16981132075471697,538.0891147109414,9.0,738.7424020782585
