alpha,beta,w_dis,w_dir,w_reg,fold_id,heldout_group,train_anchor_label,test_labels,n_seeds,E_distance_stress_mean,E_distance_stress_std,E_direction_vr_mean,E_direction_vr_std,RMSE_anchor_mean_km,RMSE_anchor_std_km
0.5,-0.5,1.0,3.1622776601683795,0.31622776601683794,0,0,龜茲,鄯善|于闐,2,0.005354458246954631,0.0001697463732846698,0.4716981132075472,0.037735849056603765,946.3125956229896,27.707933727189015
0.5,-0.5,1.0,3.1622776601683795,0.31622776601683794,1,1,鄯善,龜茲|車師前,2,0.00603755990540385,0.00039988305047667077,0.5943396226415094,0.19811320754716982,895.5731352123721,41.21838650057725
0.5,0.0,1.0,3.1622776601683795,1.0,0,0,龜茲,鄯善|于闐,2,0.00868217130523109,7.248303912612847e-05,0.4056603773584906,0.047169811320754734,1054.878580913775,46.77587808148428
0.5,0.0,1.0,3.1622776601683795,1.0,1,1,鄯善,龜茲|車師前,2,0.00967862531170301,0.0011117945955537185,0.5471698113207547,0.2075471698113208,928.3436593041132,67.2641570859497
0.5,0.5,1.0,3.1622776601683795,3.1622776601683795,0,0,龜茲,鄯善|于闐,2,0.021643718904128577,0.00015135900842551224,0.4056603773584906,0.028301886792452824,1047.0505812804042,51.51912105458399
0.5,0.5,1.0,3.1622776601683795,3.1622776601683795,1,1,鄯善,龜茲|車師前,2,0.022630739286496247,0.00028457525813419156,0.5377358490566038,0.160377358490566,974.8680346913953,90.94057482762685
0.5,1.0,1.0,3.1622776601683795,10.0,0,0,龜茲,鄯善|于闐,2,0.05533650937136174,0.00023012658498449204,0.4339622641509434,0.0,949.0757087080246,6.551264497335069
0.5,1.0,1.0,3.1622776601683795,10.0,1,1,鄯善,龜茲|車師前,2,0.05982369362788635,0.0008255617825986793,0.5377358490566038,0.160377358490566,891.8089173975579,11.467013288912938
0.5,1.5,1.0,3.1622776601683795,31.622776601683793,0,0,龜茲,鄯善|于闐,2,0.13550024013886058,0.001253596475692273,0.4716981132075472,0.0,1090.0803133543732,6.392140852018315
0.5,1.5,1.0,3.1622776601683795,31.622776601683793,1,1,鄯善,龜茲|車師前,2,0.14391995761360782,0.0015873553081332814,0.30188679245283023,0.09433962264150944,797.9176229266145,184.55084570537934
0.5,2.0,1.0,3.1622776601683795,100.0,0,0,龜茲,鄯善|于闐,2,0.2795351408723872,0.0005607474860676864,0.49056603773584906,0.018867924528301883,1222.4951667727328,6.40407230447579
0.5,2.0,1.0,3.1622776601683795,100.0,1,1,鄯善,龜茲|車師前,2,0.28775689822602124,0.0014457493560652845,0.2169811320754717,0.009433962264150941,598.3788223989602,2.181835028794069
1.0,-1.0,1.0,10.0,0.1,0,0,龜茲,鄯善|于闐,2,0.006092766756150784,0.0009017086527166778,0.4056603773584906,0.009433962264150941,821.256166903892,47.21993773717384
1.0,-1.0,1.0,10.0,0.1,1,1,鄯善,龜茲|車師前,2,0.006725704565929393,0.0009606026469320358,0.4528301886792453,0.09433962264150944,917.5542464673655,112.56536127472748
1.0,-0.5,1.0,10.0,0.31622776601683794,0,0,龜茲,鄯善|于闐,2,0.006129115472375036,8.526801190943123e-05,0.34905660377358494,0.02830188679245285,827.5164413395262,73.13188756359989
1.0,-0.5,1.0,10.0,0.31622776601683794,1,1,鄯善,龜茲|車師前,2,0.007117611902945073,0.0006924894641491845,0.5188679245283019,0.14150943396226412,923.4314602505219,109.28170225213847
1.0,0.0,1.0,10.0,1.0,0,0,龜茲,鄯善|于闐,2,0.008196596662263082,0.0003202672934738537,0.3679245283018868,0.047169811320754734,899.0686511049685,113.26773964945704
1.0,0.0,1.0,10.0,1.0,1,1,鄯善,龜茲|車師前,2,0.010647158185878237,0.00038940639158670763,0.5094339622641509,0.1132075471698113,905.8118425246337,85.3824670730857
1.0,0.5,1.0,10.0,3.1622776601683795,0,0,龜茲,鄯善|于闐,2,0.021485334919316684,0.0005336814544359969,0.4056603773584906,0.028301886792452824,974.8461917430552,127.47868869827585
1.0,0.5,1.0,10.0,3.1622776601683795,1,1,鄯善,龜茲|車師前,2,0.022726999244561497,9.960371621986833e-05,0.5,0.16037735849056603,952.628191962466,91.86987838769801
1.0,1.0,1.0,10.0,10.0,0,0,龜茲,鄯善|于闐,2,0.055058460345920095,0.00020665628437675082,0.4339622641509434,0.0,930.455108496815,31.106084859386954
1.0,1.0,1.0,10.0,10.0,1,1,鄯善,龜茲|車師前,2,0.06016004776011602,0.00043224686598482623,0.5094339622641509,0.1509433962264151,894.1986887034269,21.917250986502154
1.0,1.5,1.0,10.0,31.622776601683793,0,0,龜茲,鄯善|于闐,2,0.13491280505019015,0.0009920717407359003,0.4811320754716981,0.009433962264150941,1098.937791777229,0.5330834097209163
